id_caja,id_producto,peso,descripcion
2,100,2.6,Sin descripcion
2,3300,6.3,Fragil
2,1044,6.7,Sin descripcion
1,1443,2.1,Sin descripcion
3,2830,7.7,Sin descripcion
1,654,8.6,Sin descripcion
1,3616,3.7,Fragil
1,3513,6.5,Sin descripcion
1,493,1.8,Fragil
2,354,2.2,Fragil
1,1000,5.2,Sin descripcion
1,361,10.5,Sin descripcion
1,1096,7.1,Fragil
3,2840,10.9,Fragil
3,901,4.2,Sin descripcion
1,3318,10.0,Fragil
1,670,3.8,Fragil
3,143,9.5,Fragil
1,888,3.0,Sin descripcion
1,2355,9.5,Sin descripcion
1,1900,10.2,Fragil
2,320,9.7,Sin descripcion
2,604,6.3,Fragil
3,686,6.6,Sin descripcion
1,1863,2.2,Fragil
1,932,10.8,Fragil
2,3074,4.3,Fragil
2,3009,1.3,Fragil
4,2323,4.6,Sin descripcion
3,2658,1.6,Sin descripcion
2,2962,6.2,Sin descripcion
2,858,5.0,Fragil
4,1345,5.6,Fragil
1,577,3.9,Fragil
2,2756,2.1,Sin descripcion
2,990,10.2,Sin descripcion
2,254,6.1,Sin descripcion
3,3655,5.7,Fragil
2,2090,1.3,Fragil
3,212,10.8,Fragil
2,3539,6.9,Sin descripcion
1,1585,5.4,Sin descripcion
3,1514,5.3,Sin descripcion
3,246,2.5,Fragil
4,3355,1.3,Fragil
3,590,3.2,Fragil
2,1958,10.0,Sin descripcion
2,2184,3.5,Fragil
3,2978,5.2,Fragil
4,455,8.5,Fragil
2,3375,10.6,Sin descripcion
1,191,2.3,Sin descripcion
2,1354,6.5,Fragil
1,1748,7.6,Fragil
2,2602,6.3,Fragil
3,2692,5.3,Sin descripcion
1,1484,10.6,Sin descripcion
2,1581,5.1,Fragil
3,1707,2.7,Sin descripcion
2,1862,6.2,Sin descripcion
1,115,2.4,Sin descripcion
1,1673,1.7,Sin descripcion
1,2217,7.1,Sin descripcion
3,708,9.9,Sin descripcion
1,2830,5.1,Fragil
2,935,5.3,Fragil
4,1115,9.4,Fragil
1,1412,2.5,Fragil
2,3299,10.2,Sin descripcion
1,2635,2.1,Sin descripcion
2,534,3.3,Fragil
2,3402,10.6,Sin descripcion
2,1529,5.9,Fragil
1,557,9.6,Fragil
2,3328,5.7,Sin descripcion
2,173,6.3,Fragil
2,2082,8.7,Sin descripcion
1,3158,1.2,Fragil
2,1730,10.7,Fragil
1,2331,2.0,Sin descripcion
1,1933,1.6,Fragil
2,2864,8.7,Fragil
3,2315,8.6,Sin descripcion
4,242,4.9,Fragil
1,3304,5.3,Fragil
3,443,2.7,Sin descripcion
1,2419,1.1,Sin descripcion
1,1002,8.8,Fragil
1,2107,7.7,Sin descripcion
2,2766,4.9,Sin descripcion
2,485,1.6,Sin descripcion
3,201,7.8,Fragil
3,1450,2.7,Sin descripcion
3,516,5.6,Fragil
1,824,10.4,Sin descripcion
2,1803,8.5,Sin descripcion
2,3051,6.6,Fragil
1,1899,4.4,Sin descripcion
2,139,7.7,Fragil
3,30,4.7,Sin descripcion
3,693,6.8,Sin descripcion
3,2418,6.7,Sin descripcion
4,3050,5.2,Fragil
2,3672,4.6,Sin descripcion
1,579,2.5,Sin descripcion
2,1081,3.7,Fragil
1,2219,6.6,Fragil
2,2937,8.4,Sin descripcion
1,3532,9.6,Sin descripcion
1,2576,5.8,Fragil
1,3631,2.8,Sin descripcion
4,1818,5.2,Sin descripcion
3,942,7.1,Fragil
1,0,9.9,Fragil
1,3658,2.9,Fragil
2,1670,4.6,Fragil
1,1337,6.8,Sin descripcion
2,2022,2.1,Sin descripcion
1,1256,7.5,Fragil
1,1033,7.6,Fragil
1,488,6.8,Fragil
2,754,7.1,Fragil
1,753,9.8,Sin descripcion
3,1997,5.9,Sin descripcion
1,464,6.4,Fragil
2,1499,1.5,Sin descripcion
2,3425,1.0,Fragil
1,432,8.8,Sin descripcion
2,277,1.1,Fragil
3,2975,6.7,Sin descripcion
1,3478,9.0,Sin descripcion
1,1987,4.4,Sin descripcion
1,3524,8.7,Sin descripcion
1,2175,7.0,Sin descripcion
2,3198,5.6,Sin descripcion
1,2622,8.2,Sin descripcion
2,101,2.8,Sin descripcion
4,3006,8.3,Fragil
2,2917,4.0,Sin descripcion
2,2506,1.0,Fragil
2,3069,7.5,Sin descripcion
1,802,1.3,Fragil
1,1053,4.5,Fragil
1,405,6.5,Sin descripcion
2,3203,9.5,Sin descripcion
2,1706,2.8,Sin descripcion
1,456,6.4,Fragil
3,1337,2.1,Sin descripcion
1,3590,5.2,Fragil
1,37,9.1,Sin descripcion
4,2238,9.0,Sin descripcion
2,2785,7.6,Sin descripcion
3,3261,10.8,Fragil
2,3152,1.7,Fragil
2,1196,3.8,Fragil
4,1145,2.0,Sin descripcion
1,3134,3.9,Fragil
1,2553,3.5,Sin descripcion
1,2284,5.8,Fragil
1,3115,2.0,Fragil
1,1089,6.4,Sin descripcion
3,2559,5.3,Sin descripcion
2,2197,4.8,Fragil
1,2380,9.1,Sin descripcion
1,2275,7.2,Fragil
3,885,5.3,Fragil
2,690,9.2,Sin descripcion
1,3604,7.3,Sin descripcion
2,634,9.4,Sin descripcion
1,3335,5.4,Fragil
2,275,10.6,Sin descripcion
2,2635,10.6,Sin descripcion
2,2170,2.0,Fragil
3,1043,2.6,Sin descripcion
2,499,5.9,Fragil
3,1498,6.0,Fragil
2,2154,10.8,Fragil
3,1728,4.0,Sin descripcion
1,3493,2.2,Fragil
2,3583,2.4,Fragil
1,1668,10.3,Sin descripcion
2,1286,1.1,Sin descripcion
2,3656,5.8,Fragil
3,2121,5.9,Sin descripcion
3,22,10.5,Sin descripcion
1,1910,9.8,Fragil
1,3156,1.4,Fragil
2,2259,9.5,Sin descripcion
1,2843,2.2,Fragil
2,426,6.1,Sin descripcion
4,1854,3.2,Fragil
4,3599,7.4,Fragil
2,1230,6.4,Sin descripcion
1,302,5.5,Sin descripcion
2,2305,8.2,Fragil
2,2537,3.5,Sin descripcion
3,1143,1.4,Fragil
2,1718,3.3,Sin descripcion
1,1079,6.2,Sin descripcion
3,1839,1.4,Fragil
1,1150,9.5,Fragil
1,929,4.6,Fragil
2,3561,9.9,Fragil
1,1986,10.2,Fragil
1,1485,8.9,Sin descripcion
2,1567,9.1,Sin descripcion
1,1375,8.1,Sin descripcion
1,918,7.8,Fragil
2,3591,6.9,Sin descripcion
3,2683,5.7,Fragil
1,2091,6.5,Fragil
3,1864,5.5,Fragil
3,1339,9.9,Fragil
2,357,1.0,Sin descripcion
2,970,3.1,Fragil
4,3346,6.3,Fragil
2,2737,5.3,Sin descripcion
1,277,8.7,Fragil
1,465,7.6,Sin descripcion
4,2066,9.3,Fragil
3,899,9.6,Sin descripcion
3,1908,6.5,Fragil
2,1371,1.4,Fragil
4,1821,4.6,Fragil
3,967,8.5,Sin descripcion
2,896,1.0,Sin descripcion
1,1140,8.9,Sin descripcion
2,2283,10.7,Sin descripcion
3,275,4.5,Sin descripcion
1,196,6.2,Fragil
2,977,2.0,Fragil
1,553,2.6,Sin descripcion
3,1065,2.2,Fragil
1,2882,4.2,Sin descripcion
4,3586,9.4,Fragil
3,490,6.2,Sin descripcion
1,3439,5.7,Fragil
2,3270,2.7,Sin descripcion
4,1514,9.0,Fragil
1,1499,7.7,Sin descripcion
1,3383,3.1,Fragil
3,1228,3.9,Fragil
1,1633,5.6,Fragil
2,3632,10.8,Fragil
3,427,7.9,Sin descripcion
4,2576,2.2,Fragil
2,2033,4.2,Sin descripcion
3,2756,4.5,Sin descripcion
3,31,10.3,Fragil
3,2444,1.7,Sin descripcion
2,1177,1.1,Fragil
2,2261,8.1,Sin descripcion
3,888,2.0,Sin descripcion
3,1062,4.7,Fragil
1,2655,9.2,Sin descripcion
1,225,4.0,Sin descripcion
2,1632,5.9,Fragil
1,3021,3.2,Fragil
1,1124,2.9,Fragil
2,738,10.5,Sin descripcion
1,1509,1.2,Sin descripcion
1,3214,6.6,Fragil
2,1971,3.6,Fragil
1,510,2.0,Fragil
2,3167,4.1,Sin descripcion
3,7,10.5,Sin descripcion
1,2258,6.9,Fragil
3,617,3.2,Sin descripcion
3,796,10.9,Fragil
1,394,1.8,Fragil
4,1183,10.2,Sin descripcion
1,2078,9.3,Fragil
1,2004,7.7,Sin descripcion
2,1686,6.5,Sin descripcion
1,2295,7.5,Fragil
2,1300,2.1,Fragil
2,1520,10.1,Sin descripcion
3,2531,6.3,Sin descripcion
1,3177,6.4,Sin descripcion
1,386,6.0,Sin descripcion
1,2705,3.9,Fragil
4,2068,6.5,Sin descripcion
2,1871,6.6,Sin descripcion
4,117,3.3,Sin descripcion
1,3727,7.0,Fragil
1,3236,2.6,Sin descripcion
2,1043,5.4,Fragil
1,3717,6.9,Fragil
2,2819,2.5,Fragil
2,1199,7.2,Fragil
2,2131,9.4,Sin descripcion
1,746,1.2,Sin descripcion
4,1376,7.1,Fragil
2,1960,10.4,Sin descripcion
1,2722,3.4,Sin descripcion
1,692,7.1,Sin descripcion
1,2456,4.9,Fragil
2,1323,2.3,Sin descripcion
2,28,5.4,Fragil
4,406,7.1,Sin descripcion
4,907,8.8,Fragil
2,2685,1.4,Fragil
3,3427,2.2,Fragil
3,1345,3.1,Sin descripcion
1,3656,6.4,Fragil
3,282,7.4,Sin descripcion
2,3621,7.8,Fragil
1,3697,2.1,Fragil
4,3461,9.5,Fragil
1,2535,1.2,Fragil
1,2747,8.4,Sin descripcion
3,111,6.2,Fragil
1,251,2.0,Sin descripcion
4,3675,3.3,Fragil
3,79,7.7,Sin descripcion
1,3014,7.4,Sin descripcion
4,1270,4.6,Sin descripcion
2,2622,10.0,Fragil
2,1317,8.0,Sin descripcion
1,245,9.6,Fragil
4,2315,8.1,Sin descripcion
1,2613,9.1,Sin descripcion
1,2940,6.6,Fragil
1,3218,1.6,Fragil
3,1563,10.0,Fragil
2,766,5.4,Sin descripcion
3,2367,9.9,Sin descripcion
4,3424,9.3,Sin descripcion
3,42,7.6,Sin descripcion
3,3356,5.3,Fragil
1,335,10.2,Sin descripcion
3,3588,3.3,Fragil
3,1005,3.9,Sin descripcion
3,1371,4.4,Sin descripcion
3,3061,10.3,Sin descripcion
4,410,9.1,Sin descripcion
2,489,8.1,Fragil
2,1749,1.8,Sin descripcion
2,3195,4.4,Fragil
2,427,7.2,Sin descripcion
1,1028,8.7,Sin descripcion
1,1581,5.4,Sin descripcion
1,1402,9.7,Fragil
1,132,9.5,Fragil
4,231,2.8,Fragil
1,420,1.7,Fragil
2,1695,9.1,Fragil
3,2371,5.0,Sin descripcion
3,2887,9.3,Sin descripcion
1,945,6.5,Fragil
1,2957,9.3,Sin descripcion
1,1683,2.9,Fragil
1,3020,4.8,Sin descripcion
2,50,6.9,Sin descripcion
1,2548,10.6,Fragil
1,1179,1.4,Fragil
2,3554,2.7,Sin descripcion
2,3129,5.1,Sin descripcion
2,1913,10.5,Sin descripcion
4,3668,7.5,Sin descripcion
1,1742,7.4,Sin descripcion
1,192,6.6,Fragil
1,761,3.1,Fragil
2,2364,4.4,Fragil
4,19,8.1,Sin descripcion
2,930,3.9,Sin descripcion
1,2585,10.7,Sin descripcion
2,201,1.5,Sin descripcion
2,193,3.8,Sin descripcion
1,2460,4.0,Fragil
1,2518,4.8,Sin descripcion
1,2609,2.3,Sin descripcion
4,2675,6.3,Sin descripcion
3,1508,4.2,Sin descripcion
1,1795,1.9,Sin descripcion
3,125,6.8,Sin descripcion
3,3316,3.0,Sin descripcion
3,604,6.4,Fragil
1,134,10.4,Sin descripcion
1,2465,6.6,Sin descripcion
1,2541,1.8,Fragil
3,2109,9.8,Fragil
2,2073,5.6,Sin descripcion
3,2204,5.2,Sin descripcion
2,1968,3.7,Fragil
1,1368,5.5,Sin descripcion
2,3398,7.8,Sin descripcion
2,2288,7.3,Sin descripcion
2,1713,5.7,Fragil
2,1269,8.9,Fragil
2,1396,6.0,Sin descripcion
1,852,7.5,Fragil
2,178,1.6,Fragil
1,3229,2.4,Sin descripcion
3,948,7.1,Fragil
1,3441,1.7,Fragil
3,36,6.6,Fragil
1,2155,10.3,Fragil
3,1478,3.0,Sin descripcion
4,246,5.3,Sin descripcion
1,910,5.9,Fragil
1,2592,7.3,Sin descripcion
2,2520,3.0,Sin descripcion
1,1161,4.0,Fragil
1,1973,4.3,Sin descripcion
3,2993,1.0,Fragil
2,32,6.7,Fragil
2,3576,7.5,Fragil
3,1578,6.4,Fragil
4,3103,9.1,Fragil
1,1128,9.2,Sin descripcion
2,2957,7.7,Sin descripcion
4,1959,8.7,Fragil
1,2939,9.1,Fragil
4,355,7.8,Fragil
4,905,2.0,Sin descripcion
1,2147,8.0,Fragil
2,3285,4.4,Fragil
2,658,8.2,Fragil
1,3692,9.0,Sin descripcion
1,1350,2.5,Sin descripcion
3,3424,5.9,Sin descripcion
1,2721,8.6,Sin descripcion
2,1967,1.1,Fragil
1,1604,10.0,Sin descripcion
3,154,1.7,Fragil
1,2692,6.1,Fragil
2,48,4.3,Sin descripcion
1,15,6.2,Fragil
3,106,3.7,Fragil
1,792,5.1,Sin descripcion
4,3349,2.3,Sin descripcion
1,1542,4.8,Fragil
4,2687,1.2,Fragil
1,1690,7.2,Fragil
1,1467,9.6,Sin descripcion
2,149,5.5,Sin descripcion
3,1099,8.1,Sin descripcion
1,616,5.9,Sin descripcion
1,2542,4.5,Sin descripcion
2,3571,9.4,Sin descripcion
3,412,4.8,Fragil
1,665,2.0,Sin descripcion
2,963,7.2,Fragil
3,1080,10.3,Fragil
1,2313,10.8,Sin descripcion
3,3484,7.6,Sin descripcion
2,222,4.7,Fragil
1,102,2.9,Fragil
1,2566,8.0,Sin descripcion
2,3624,8.5,Fragil
2,1459,10.6,Sin descripcion
1,1061,6.9,Sin descripcion
4,474,2.5,Fragil
2,1378,6.7,Sin descripcion
1,3235,1.7,Sin descripcion
2,1171,10.0,Sin descripcion
1,2070,6.6,Fragil
2,3020,2.6,Fragil
1,3040,1.9,Fragil
1,3608,8.1,Sin descripcion
1,2464,4.9,Sin descripcion
1,1921,10.2,Sin descripcion
1,1648,10.9,Fragil
3,1326,10.4,Sin descripcion
2,1052,3.1,Fragil
1,3033,1.5,Sin descripcion
1,2512,1.5,Fragil
4,746,9.6,Sin descripcion
2,2116,7.6,Fragil
4,1648,9.6,Sin descripcion
1,520,2.1,Fragil
1,117,3.2,Sin descripcion
4,963,7.7,Sin descripcion
1,76,4.7,Fragil
2,148,9.0,Fragil
2,3587,3.2,Sin descripcion
2,3399,5.2,Fragil
1,1611,9.8,Sin descripcion
1,1056,4.3,Sin descripcion
3,1311,9.6,Sin descripcion
2,3274,5.0,Sin descripcion
3,638,1.0,Sin descripcion
2,3577,3.6,Fragil
1,297,2.1,Fragil
4,1711,5.0,Sin descripcion
2,1314,6.9,Fragil
2,840,4.3,Sin descripcion
2,644,4.4,Fragil
1,1234,3.1,Fragil
2,1228,10.1,Fragil
2,1661,4.6,Sin descripcion
2,1461,1.3,Fragil
4,3568,4.6,Fragil
3,3415,4.3,Fragil
2,473,1.9,Sin descripcion
1,2752,6.8,Sin descripcion
1,1850,7.2,Fragil
1,3398,8.9,Sin descripcion
1,1003,8.8,Sin descripcion
2,145,1.9,Sin descripcion
1,1472,9.8,Sin descripcion
3,3083,9.7,Fragil
2,92,4.6,Fragil
2,1117,8.9,Sin descripcion
1,2085,1.2,Fragil
3,1482,2.5,Fragil
2,443,3.4,Sin descripcion
2,3108,3.1,Sin descripcion
3,103,3.4,Sin descripcion
1,2047,1.0,Fragil
3,3608,2.5,Sin descripcion
1,953,10.7,Sin descripcion
1,576,4.0,Sin descripcion
3,177,1.3,Sin descripcion
1,2786,10.3,Fragil
3,3552,9.7,Sin descripcion
3,3288,10.8,Sin descripcion
3,841,3.4,Sin descripcion
4,1400,5.4,Fragil
3,1652,7.8,Fragil
1,831,10.7,Sin descripcion
4,938,3.5,Fragil
1,2970,1.2,Fragil
1,3385,8.6,Sin descripcion
1,3047,4.9,Fragil
1,1417,8.1,Sin descripcion
4,1722,3.2,Fragil
2,849,7.9,Sin descripcion
3,1786,2.9,Fragil
2,2753,3.5,Fragil
3,1000,9.0,Sin descripcion
2,2545,8.1,Fragil
4,1300,5.6,Fragil
1,1165,9.9,Fragil
2,1326,6.5,Fragil
2,2381,3.5,Sin descripcion
1,1073,1.8,Sin descripcion
4,875,8.4,Sin descripcion
2,1013,2.8,Sin descripcion
4,1762,8.5,Fragil
2,1394,9.6,Fragil
1,2060,9.5,Fragil
1,591,4.8,Fragil
1,3250,1.7,Fragil
1,1729,2.5,Fragil
4,488,8.1,Sin descripcion
1,3347,9.2,Sin descripcion
2,3513,3.8,Sin descripcion
3,3243,7.9,Fragil
4,2294,4.5,Sin descripcion
4,1732,6.4,Sin descripcion
4,1057,2.3,Fragil
4,239,9.6,Sin descripcion
4,1559,8.3,Sin descripcion
3,2417,7.3,Fragil
3,1821,6.1,Sin descripcion
2,3608,9.2,Fragil
1,2514,6.4,Fragil
1,3069,4.6,Sin descripcion
1,373,8.3,Sin descripcion
2,2542,6.5,Sin descripcion
1,2054,3.6,Sin descripcion
1,1071,4.3,Fragil
1,2956,3.6,Sin descripcion
3,2099,1.0,Sin descripcion
2,1137,5.6,Fragil
2,3407,6.3,Fragil
3,1378,2.8,Sin descripcion
1,1531,7.6,Fragil
1,2494,6.2,Sin descripcion
2,2922,1.3,Fragil
1,500,8.6,Fragil
3,1163,4.2,Sin descripcion
2,2219,2.7,Sin descripcion
3,3402,7.1,Sin descripcion
2,2562,3.4,Fragil
2,1154,5.1,Sin descripcion
1,1822,10.1,Fragil
2,2980,9.0,Sin descripcion
1,1260,7.5,Sin descripcion
1,229,9.4,Sin descripcion
2,177,9.9,Sin descripcion
3,1862,5.4,Sin descripcion
1,3296,5.5,Sin descripcion
4,2171,7.0,Fragil
3,1409,2.0,Fragil
3,1505,7.1,Fragil
2,1735,2.2,Fragil
1,683,10.9,Sin descripcion
3,3668,4.1,Sin descripcion
2,965,3.2,Sin descripcion
2,2804,4.7,Sin descripcion
2,2547,7.1,Fragil
1,3422,3.8,Fragil
2,3464,7.0,Sin descripcion
3,256,3.9,Sin descripcion
3,510,6.3,Fragil
3,589,7.8,Fragil
2,3562,9.9,Sin descripcion
4,2215,3.4,Sin descripcion
1,416,3.6,Fragil
2,2532,2.2,Sin descripcion
1,2728,6.6,Sin descripcion
1,451,7.8,Sin descripcion
3,1817,4.3,Fragil
4,3124,5.1,Sin descripcion
1,2632,1.9,Sin descripcion
4,1508,2.1,Fragil
1,2428,8.6,Sin descripcion
1,3346,3.9,Fragil
1,2362,8.3,Fragil
1,1978,5.0,Sin descripcion
4,895,1.0,Sin descripcion
2,3529,4.4,Sin descripcion
2,3556,7.7,Sin descripcion
1,3295,4.4,Sin descripcion
1,2836,10.9,Sin descripcion
1,250,4.4,Fragil
4,42,9.0,Fragil
3,3651,1.7,Sin descripcion
1,693,10.9,Fragil
1,1614,5.5,Sin descripcion
1,1130,3.7,Sin descripcion
1,1650,7.8,Fragil
1,3427,8.7,Fragil
1,2212,6.8,Fragil
3,2793,5.0,Sin descripcion
2,606,9.9,Fragil
2,3380,2.0,Fragil
1,1949,7.6,Sin descripcion
2,3348,8.6,Sin descripcion
1,2225,10.7,Fragil
1,645,3.6,Fragil
3,1971,3.2,Fragil
2,746,10.9,Fragil
4,2342,9.6,Fragil
1,3664,9.7,Sin descripcion
1,3458,3.8,Fragil
4,293,4.8,Sin descripcion
3,424,6.7,Fragil
1,340,2.2,Sin descripcion
1,2979,4.6,Fragil
1,3007,6.6,Fragil
1,2694,4.7,Fragil
4,1772,5.1,Fragil
2,207,7.6,Sin descripcion
1,2352,9.1,Sin descripcion
2,3663,4.0,Fragil
1,2405,5.4,Fragil
4,1714,8.9,Sin descripcion
1,315,4.5,Sin descripcion
1,1948,2.8,Fragil
3,258,7.6,Fragil
4,1127,2.6,Sin descripcion
1,2442,10.2,Fragil
3,1223,6.3,Sin descripcion
3,1191,6.4,Fragil
3,2024,2.3,Sin descripcion
2,1690,3.8,Fragil
2,645,10.1,Sin descripcion
3,2648,4.1,Fragil
3,659,10.4,Fragil
1,3410,10.0,Fragil
1,528,9.3,Fragil
4,1826,6.5,Sin descripcion
1,1477,10.1,Sin descripcion
4,1263,1.5,Sin descripcion
1,3264,1.3,Sin descripcion
2,1212,5.2,Fragil
1,2749,2.0,Sin descripcion
3,33,7.6,Sin descripcion
1,2564,7.9,Sin descripcion
1,1664,2.4,Fragil
2,2634,8.3,Fragil
1,2095,6.5,Sin descripcion
1,257,7.9,Fragil
1,909,2.9,Sin descripcion
4,2955,6.1,Sin descripcion
2,2829,5.8,Sin descripcion
3,3302,3.8,Fragil
2,3201,8.5,Sin descripcion
1,1075,1.5,Sin descripcion
1,1305,5.5,Sin descripcion
2,2441,5.5,Sin descripcion
1,2932,3.4,Sin descripcion
1,1894,2.7,Sin descripcion
2,3245,8.0,Fragil
4,35,10.0,Sin descripcion
1,1319,3.9,Sin descripcion
1,430,4.6,Sin descripcion
1,1454,5.0,Fragil
2,2462,3.7,Fragil
4,796,3.3,Fragil
2,3497,9.4,Fragil
2,2089,6.1,Sin descripcion
1,3377,3.5,Fragil
3,978,6.5,Fragil
2,3687,9.8,Fragil
2,2844,8.8,Sin descripcion
2,2497,7.4,Sin descripcion
3,2056,8.9,Fragil
2,1221,9.7,Fragil
1,3505,9.8,Sin descripcion
3,1675,10.8,Sin descripcion
1,2876,5.4,Fragil
1,3081,1.1,Fragil
1,2257,6.6,Fragil
2,2379,3.9,Sin descripcion
2,1487,6.7,Fragil
4,755,7.6,Sin descripcion
1,1276,9.4,Sin descripcion
3,17,1.5,Sin descripcion
2,1685,7.1,Fragil
1,3517,7.2,Sin descripcion
1,779,10.2,Sin descripcion
1,816,6.1,Sin descripcion
2,722,3.4,Sin descripcion
1,3314,9.3,Fragil
1,1441,7.9,Fragil
1,2717,9.4,Sin descripcion
3,2342,8.0,Sin descripcion
3,550,4.9,Fragil
1,3565,8.8,Sin descripcion
3,494,7.9,Fragil
1,2338,4.4,Fragil
3,1227,7.7,Sin descripcion
2,2929,2.2,Fragil
4,3545,8.7,Sin descripcion
1,2505,10.6,Sin descripcion
1,2577,5.1,Fragil
1,3667,4.0,Fragil
1,185,8.9,Sin descripcion
3,1403,5.0,Fragil
2,218,7.4,Sin descripcion
1,2109,8.4,Sin descripcion
1,1446,10.5,Sin descripcion
3,2483,6.2,Sin descripcion
1,2724,4.6,Fragil
1,283,9.1,Fragil
1,3538,4.1,Sin descripcion
1,590,4.6,Sin descripcion
2,1830,1.8,Fragil
2,3139,4.1,Sin descripcion
1,1898,2.2,Fragil
4,1109,9.7,Fragil
3,2197,6.2,Sin descripcion
1,3594,8.9,Fragil
1,3032,10.8,Fragil
3,1670,10.9,Fragil
4,2793,8.8,Sin descripcion
2,697,6.1,Fragil
2,301,3.5,Sin descripcion
1,1126,8.7,Sin descripcion
2,1195,6.7,Fragil
4,2313,7.2,Fragil
1,1409,6.6,Fragil
4,3095,6.8,Fragil
3,3688,4.7,Fragil
1,3338,10.9,Fragil
2,3202,6.0,Fragil
3,2370,1.0,Fragil
1,2589,4.3,Fragil
1,2472,2.3,Sin descripcion
3,117,6.2,Fragil
1,448,5.3,Sin descripcion
2,1694,4.7,Sin descripcion
1,2528,4.7,Fragil
2,433,3.6,Fragil
2,1343,8.7,Sin descripcion
1,1201,8.0,Fragil
1,1145,10.6,Sin descripcion
1,3621,8.9,Fragil
1,1688,9.9,Fragil
2,2911,2.5,Sin descripcion
2,3397,5.3,Fragil
1,1854,9.5,Fragil
4,1079,5.7,Fragil
3,1529,8.8,Fragil
2,1953,7.8,Fragil
1,1592,8.9,Sin descripcion
1,1064,7.6,Fragil
2,937,10.6,Fragil
1,2367,1.2,Fragil
2,3004,7.9,Fragil
1,468,7.3,Sin descripcion
2,3456,6.1,Fragil
2,2248,3.2,Fragil
2,3236,9.6,Fragil
1,2934,7.4,Fragil
1,375,10.6,Fragil
1,2719,7.5,Sin descripcion
1,1915,4.0,Sin descripcion
3,1114,3.4,Sin descripcion
1,3159,10.1,Fragil
1,2430,5.0,Fragil
1,2489,5.4,Sin descripcion
1,1557,3.8,Sin descripcion
2,486,3.1,Fragil
4,1116,10.8,Sin descripcion
1,986,8.9,Fragil
3,618,6.5,Fragil
1,1430,1.6,Fragil
1,3161,1.0,Sin descripcion
3,2350,9.6,Fragil
2,623,9.4,Fragil
2,1525,7.6,Sin descripcion
3,2937,9.4,Sin descripcion
1,1833,3.2,Fragil
1,140,4.1,Sin descripcion
1,951,3.4,Fragil
2,1674,7.7,Sin descripcion
2,1031,9.9,Sin descripcion
1,2081,6.7,Fragil
4,1936,2.3,Sin descripcion
1,3136,4.7,Sin descripcion
1,526,6.1,Fragil
1,1057,10.8,Sin descripcion
3,3416,8.6,Sin descripcion
1,1595,10.4,Fragil
1,1323,2.9,Sin descripcion
3,2429,9.6,Fragil
3,1641,4.6,Fragil
4,2131,1.0,Fragil
1,2554,3.7,Fragil
1,2000,6.6,Sin descripcion
1,546,7.2,Fragil
2,1962,4.0,Fragil
1,182,9.1,Sin descripcion
3,2022,2.2,Fragil
2,3244,1.2,Sin descripcion
1,301,7.0,Fragil
1,2401,10.3,Fragil
1,2929,9.3,Sin descripcion
1,934,4.7,Fragil
3,1042,4.5,Sin descripcion
3,3606,8.9,Sin descripcion
1,890,3.3,Sin descripcion
1,2199,8.4,Sin descripcion
2,3316,8.2,Fragil
1,722,9.6,Fragil
2,1026,7.3,Sin descripcion
1,1711,8.2,Fragil
3,696,9.7,Fragil
4,1260,1.8,Fragil
3,365,2.1,Fragil
2,3637,1.7,Sin descripcion
3,2992,1.1,Fragil
1,552,2.8,Sin descripcion
1,2838,1.2,Fragil
1,3299,2.2,Sin descripcion
1,1014,5.7,Sin descripcion
2,731,10.0,Fragil
3,248,5.6,Fragil
3,182,2.6,Sin descripcion
3,1353,9.0,Sin descripcion
3,448,8.3,Fragil
4,697,8.7,Fragil
1,785,6.9,Sin descripcion
1,2407,6.8,Fragil
3,592,4.5,Fragil
3,1704,9.2,Sin descripcion
1,1388,4.3,Sin descripcion
2,1014,7.5,Sin descripcion
3,2921,4.2,Sin descripcion
1,1334,3.7,Sin descripcion
1,2126,1.1,Fragil
4,3368,3.6,Sin descripcion
1,2052,4.0,Fragil
3,597,8.4,Fragil
4,557,8.2,Sin descripcion
2,334,4.5,Sin descripcion
3,1015,4.8,Sin descripcion
3,27,1.1,Sin descripcion
1,3339,5.2,Fragil
3,957,1.7,Fragil
4,1841,1.2,Sin descripcion
1,2373,10.5,Fragil
2,126,9.1,Sin descripcion
3,2635,6.5,Fragil
1,1376,5.5,Fragil
1,1904,10.5,Fragil
2,2487,10.6,Fragil
1,3268,8.3,Fragil
4,1608,4.0,Fragil
2,2820,10.8,Fragil
1,2683,1.1,Fragil
2,1504,6.2,Fragil
2,3340,7.0,Fragil
1,885,9.8,Sin descripcion
1,2813,5.8,Fragil
1,1500,6.9,Fragil
3,1032,9.8,Fragil
3,2046,1.0,Fragil
1,1849,2.0,Fragil
2,429,4.9,Sin descripcion
1,124,5.3,Sin descripcion
1,193,9.4,Fragil
2,637,8.6,Fragil
1,3417,10.2,Fragil
1,2033,9.0,Sin descripcion
1,3722,7.5,Sin descripcion
2,775,1.6,Sin descripcion
2,1974,10.0,Sin descripcion
4,576,2.6,Sin descripcion
3,413,4.1,Sin descripcion
1,1686,6.7,Fragil
3,3337,10.6,Fragil
4,688,1.6,Sin descripcion
2,1855,3.1,Fragil
3,2621,6.7,Sin descripcion
2,2411,8.3,Fragil
1,2614,1.1,Fragil
3,581,1.4,Fragil
1,2229,8.3,Sin descripcion
1,1197,5.1,Sin descripcion
3,1608,5.3,Fragil
2,1768,5.9,Fragil
